ecoregion	taxon	metabolite	direction	flux_2015	flux_2016	flux_diff_2016-2015
East	polaribacter	no3	import	0.0	-1.9973301843987243	-1.9973301843987243
Central	polaribacter	g3pi	import	-1.997258816024269	-0.002322783824802	1.994936032199467
North	roseobacter	udcpp	import	0.0	-1.9891901152448728	-1.9891901152448728
Central	roseobacter	chol	export	1.1009085083663752e-05	1.9886209021410888	1.9886098930560052
North	roseobacter	arab__L	import	-1.966724395482675	0.0	1.966724395482675
West	prochlorococcus	o2	import	-2.387466657333477	-0.4220077605408455	1.9654588967926314
West	roseobacter	chols	export	0.0	1.9600394226628497	1.9600394226628497
West	polaribacter	malthp	export	0.0	1.951908240801836	1.951908240801836
West	prochlorococcus	for	export	2.694058849875948	0.7452003065116269	-1.948858543364321
North	pelagibacter	leu__L_m	import	-0.0007356158224732	-1.9284441076922232	-1.92770849186975
East	roseobacter	nh4	export	1.915952884520663	0.0	-1.915952884520663
East	prochlorococcus	met__L	export	0.0	1.9105763790027184	1.9105763790027184
North	pelagibacter	xyl__D	import	-1.912459118746	-0.0082406544488091	1.9042184642971909
East	pelagibacter	gthrd	export	1.9109076635114093	0.0089492490909484	-1.9019584144204609
West	roseobacter	nh4	export	5.4061647929579735	3.517406448330455	-1.8887583446275187
East	pelagibacter	4hpro_LT	export	1.861876291747252	0.0	-1.861876291747252
West	roseobacter	val__L	export	1.8378675369157644	0.0	-1.8378675369157644
West	prochlorococcus	na1	export	1.8121565768928665	0.0013642553903541	-1.8107923215025123
North	roseobacter	istnt	export	1.8001129970603564	0.0020874585688724	-1.798025538491484
Central	polaribacter	actn__R	import	-0.0031899397030058	-1.7796310387525585	-1.7764410990495527
Central	roseobacter	octa	import	-1.7534423008672275	0.0	1.7534423008672275
Central	roseobacter	ptsla	export	0.0	1.7410998219972522	1.7410998219972522
East	pelagibacter	h	import	-1.7873657939578422	-0.0494971126981376	1.7378686812597046
West	prochlorococcus	gln__L	export	1.7359139771154353	0.0	-1.7359139771154353
West	prochlorococcus	h2o	export	2.0115577771654083	3.746902241426034	1.7353444642606255
Central	roseobacter	3h4atb	import	-3.49480248226508e-05	-1.7170478589624845	-1.7170129109376617
Central	prochlorococcus	h2s	export	1.7099061665871202	0.0012829486540526	-1.7086232179330676
North	polaribacter	ala__D	export	0.0	1.690545818759911	1.690545818759911
Central	prochlorococcus	ac	import	-1.6740255080733877	0.0	1.6740255080733877
North	roseobacter	L_Cystine	export	0.0	1.6607599780568836	1.6607599780568836
West	roseobacter	mal__L	export	1.6361711721790873	0.0	-1.6361711721790873
North	prochlorococcus	succ	import	-1.6322673073797211	0.0	1.6322673073797211
East	polaribacter	zn2	import	0.0	-1.6310181030473954	-1.6310181030473954
West	prochlorococcus	gthrd	import	-1.62897110834319	-0.0012394615040839	1.627731646839106
Central	prochlorococcus	gthrd	import	-1.6235897327427828	0.0	1.6235897327427828
West	synechococcus	h	import	-1.584683110951595	0.0	1.584683110951595
Central	polaribacter	inost	import	-1.5774162675962895	-0.0013699327198051	1.5760463348764844
West	pelagibacter	no3	export	1.5735156427316928	0.0016455695211104	-1.5718700732105824
Central	roseobacter	gthox	export	1.5630688404022923	0.0	-1.5630688404022923
East	roseobacter	nmn	export	1.5256807005677997	0.0079304679973265	-1.5177502325704733
Central	prochlorococcus	tRNA	export	0.0	1.5119054337863485	1.5119054337863485
Central	prochlorococcus	photon	import	0.0	-1.5065142790562522	-1.5065142790562522
Central	roseobacter	23dappa	export	0.0	1.5053248893412186	1.5053248893412186
North	pelagibacter	but	import	-1.503362316471802	0.0	1.503362316471802
East	pelagibacter	d23hb	export	0.0	1.4993386774795951	1.4993386774795951
Central	pelagibacter	ser__L	import	0.0	-1.4865512019862952	-1.4865512019862952
East	prochlorococcus	Acyl_carrier_protein	import	0.0	-1.4856489903658388	-1.4856489903658388
North	synechococcus	cu2	import	0.0	-1.4689989265693593	-1.4689989265693593
West	roseobacter	acald	import	-1.4986350284007803	-0.0437822690693954	1.454852759331385
West	polaribacter	ser__L	export	1.446710169714491	0.0	-1.446710169714491
West	pelagibacter	ala_L_asp__L	export	0.0	1.4380512958139753	1.4380512958139753
East	polaribacter	ser__L	export	1.6077835657523194	0.1849512025840528	-1.4228323631682667
East	pelagibacter	co2	export	1.5274078955810773	0.1054926330877373	-1.42191526249334
East	polaribacter	glyc	export	1.5237167790475077	0.1024159552626651	-1.4213008237848426
Central	roseobacter	ch4s	export	0.0	1.4141557215543434	1.4141557215543434
Central	pelagibacter	asp__D	export	1.413621457257727	0.0	-1.413621457257727
West	pelagibacter	zn2	import	-1.4061356459412244	-0.0015170732267775	1.404618572714447
West	prochlorococcus	cd2	export	0.0007455341616815	1.3788642853738784	1.3781187512121968
East	pelagibacter	L_Glutamate	export	0.0	1.3768287783177682	1.3768287783177682
North	polaribacter	phe__L	export	1.3779830894391207	0.0029316456221995	-1.3750514438169212
West	polaribacter	cu2	import	0.0	-1.3483877896283618	-1.3483877896283618
Central	polaribacter	3mb	export	0.3409196634783451	1.6860897998494562	1.345170136371111
East	roseobacter	acon_C	export	0.0	1.32794787147457	1.32794787147457
Central	polaribacter	LalaLglu	export	0.0026827949382622	1.3189940590013838	1.3163112640631216
Central	polaribacter	ser__L	export	1.315934406628199	0.0	-1.315934406628199
East	polaribacter	nac	import	0.0	-1.290392396913226	-1.290392396913226
Central	roseobacter	glcur	import	-1.2856079404683662	0.0	1.2856079404683662
North	prochlorococcus	amino_acid_pool	export	0.0	1.283842234265402	1.283842234265402
West	polaribacter	lys__L	import	-1.3176747824830324	-0.0469597743151194	1.270715008167913
Central	synechococcus	cl	export	1.3166927692147397	0.0587976729293248	-1.257895096285415
North	polaribacter	5drib	import	0.0	-1.2525649330291386	-1.2525649330291386
East	roseobacter	fuc	import	-1.252272727229437	0.0	1.252272727229437
West	pelagibacter	lys__L	export	1.248536097378067	0.0	-1.248536097378067
East	polaribacter	no2	export	0.0	1.2467912806473374	1.2467912806473374
East	roseobacter	glyc3p	export	1.2455809884788804	0.0	-1.2455809884788804
North	prochlorococcus	Acyl_carrier_protein	export	1.244746319465589	0.0	-1.244746319465589
Central	prochlorococcus	trp__L	import	-0.0051886465450659	-1.249893485060717	-1.2447048385156512
Central	pelagibacter	glygly	import	0.0	-1.2403728278492183	-1.2403728278492183
Central	roseobacter	gly_glu__L	import	-0.087893903786606	-1.3254940063287557	-1.2376001025421497
West	polaribacter	glc__D	export	1.2331474034826837	0.0	-1.2331474034826837
East	roseobacter	fe3dcit	import	-1.2274693946339317	0.0	1.2274693946339317
West	roseobacter	4abut	import	-1.2113647168714192	-0.0017711081648269	1.2095936087065924
West	roseobacter	cl	export	0.022394244198964	1.2315360395434218	1.2091417953444579
West	roseobacter	pentso3	export	1.1859520003925228	0.0	-1.1859520003925228
Central	pelagibacter	tyr__L	export	0.003650295227541	1.18425397129063	1.180603676063089
North	synechococcus	na1	import	-1.1726456569612274	-0.0002073106228264	1.172438346338401
West	polaribacter	dad_2	import	-1.1836746841269528	-0.0178906845585828	1.1657839995683699
East	roseobacter	malthp	import	-1.252272727229437	-0.09408072825152	1.158191998977917
North	pelagibacter	btn	import	-1.1567765753775436	-0.0010870952223701	1.1556894801551736
Central	prochlorococcus	gcald	export	1.144511400486172	0.0	-1.144511400486172
North	polaribacter	gly_glu__L	import	-1.1464921083747788	-0.00242493101144	1.1440671773633388
North	synechococcus	ni2	import	-1.1500548688513907	-0.0130264441790005	1.1370284246723903
West	polaribacter	R_3httdca	export	1.1238621551135446	0.0	-1.1238621551135446
North	prochlorococcus	L_Aspartate	import	-1.150922745661029	-0.0301690021800993	1.1207537434809296
Central	polaribacter	ala_L_thr__L	export	1.1937032263168033	0.0907824373861862	-1.102920788930617
East	prochlorococcus	N_Acetylornithine	export	1.100241766055101	0.0	-1.100241766055101
West	roseobacter	cyan	import	-0.0031767821714161	-1.1017914790807135	-1.0986146969092974
Central	prochlorococcus	leu__L_m	export	1.0981476522792313	0.0	-1.0981476522792313
North	polaribacter	xyl__D	export	0.0018807586224968	1.0836578490981923	1.0817770904756956
North	synechococcus	h2o	export	1.0755202770981769	0.0	-1.0755202770981769
Central	prochlorococcus	tsul	export	0.0	1.0740143390007972	1.0740143390007972
East	roseobacter	orn	export	0.0131301807349482	1.0837636110009237	1.0706334302659755
North	roseobacter	dca	export	1.179865867694214	0.1220509767501823	-1.0578148909440317
East	polaribacter	phehpa	export	0.0118559549289276	1.0683116279481115	1.0564556730191839
West	prochlorococcus	sel	import	-1.0520767466698016	0.0	1.0520767466698016
Central	prochlorococcus	sprm	export	1.0523503381144348	0.0216148437315843	-1.0307354943828504
East	polaribacter	serglugly	import	-1.0295307290451974	0.0	1.0295307290451974
East	polaribacter	etha	import	-0.0176980813145313	-1.0454341326555372	-1.0277360513410059
West	roseobacter	fru	export	1.0254991241001843	0.0	-1.0254991241001843
East	roseobacter	L_Asparagine	import	0.0	-1.0215895150540333	-1.0215895150540333
North	roseobacter	eths	import	-1.0201511089384518	0.0	1.0201511089384518
West	roseobacter	ppap	import	-1.0100138189583574	0.0	1.0100138189583574
East	prochlorococcus	h2s	export	1.0847440647390831	0.0823901858337185	-1.0023538789053645
North	prochlorococcus	4_Methyl_2_oxopentanoate	import	-0.6275307124730545	-1.626640884240942	-0.9991101717678876
East	pelagibacter	agm	import	0.0	-0.9990848136609212	-0.9990848136609212
East	pelagibacter	h2o	export	1.022298493854653	0.0243625203318254	-0.9979359735228277
Central	roseobacter	zn2	export	0.9876513646273396	0.0	-0.9876513646273396
West	synechococcus	mn2	export	0.0	0.9866843359051816	0.9866843359051816
East	pelagibacter	arg__L	import	-1.0228723060610407	-0.0396849696290062	0.9831873364320345
North	roseobacter	pyr	import	-0.9821363652165253	0.0	0.9821363652165253
East	pelagibacter	mn2	export	0.0	0.974797474053462	0.974797474053462
North	polaribacter	met__D	import	-0.9698030065437956	0.0	0.9698030065437956
Central	pelagibacter	2mbald	import	-0.9672689529256782	-0.0003534263386668	0.9669155265870114
North	pelagibacter	bz	export	0.0001285684032806	0.959734595633093	0.9596060272298125
Central	pelagibacter	mg2	import	0.0	-0.9540063966585176	-0.9540063966585176
West	roseobacter	g3ps	export	0.9533203397251292	0.0	-0.9533203397251292
West	prochlorococcus	sn_Glycerol_3_phosphate	import	-0.0012087578428491	-0.9529005731294576	-0.9516918152866085
Central	polaribacter	cgly	export	0.0	0.9515421271634668	0.9515421271634668
East	polaribacter	gthrd	import	-0.950732242903888	0.0	0.950732242903888
East	pelagibacter	alathr	import	-0.0164938114537623	-0.9639536115007044	-0.9474598000469421
North	polaribacter	citr__L	import	-0.997623105862974	-0.052112965260883	0.9455101406020909
West	roseobacter	sula	import	-0.945085893309	0.0	0.945085893309
West	roseobacter	glcur	import	-0.9441879900636448	0.0	0.9441879900636448
West	roseobacter	fuc	import	-0.9941204178183408	-0.0578658518814773	0.9362545659368635
West	polaribacter	thym	export	0.9341264873531544	0.0003623143910412	-0.9337641729621132
North	synechococcus	gln__L	import	-0.9332440616721064	0.0	0.9332440616721064
North	pelagibacter	inost	import	-0.9305928555144092	0.0	0.9305928555144092
Central	roseobacter	so3	import	0.0	-0.9303254634298156	-0.9303254634298156
Central	polaribacter	4hbz	import	0.0	-0.9302591652252912	-0.9302591652252912
Central	roseobacter	phe__L	import	0.0	-0.9299214791245184	-0.9299214791245184
Central	polaribacter	progly	export	0.0	0.92677072442034	0.92677072442034
West	prochlorococcus	pyr	export	0.9266006332438664	0.0	-0.9266006332438664
Central	polaribacter	phe__L	export	0.0	0.9263079951229872	0.9263079951229872
Central	polaribacter	rib__D	export	0.0048612734365666	0.9278558030787096	0.922994529642143
Central	roseobacter	tcynt	import	-0.0010358164132869	-0.922035915348968	-0.9210000989356811
Central	roseobacter	oxa	export	0.0055803748655506	0.9265572085060256	0.920976833640475
West	roseobacter	25dkglcn	import	-0.91510042463309	0.0	0.91510042463309
Central	roseobacter	ppa	import	-0.9079012392683574	0.0	0.9079012392683574
North	roseobacter	hom__L	export	0.9072068638985642	0.0	-0.9072068638985642
East	roseobacter	ppa	import	-0.9366405693399936	-0.0295716742063581	0.9070688951336355
Central	polaribacter	p_xyl	import	-0.0010078668071673	-0.9040245028726668	-0.9030166360654995
West	roseobacter	eths	export	2.798439868782553e-05	0.902292581302771	0.9022645969040832
East	polaribacter	nh4	export	0.9001483116103195	0.0	-0.9001483116103195
Central	roseobacter	cell4	import	0.0	-0.8980221418335571	-0.8980221418335571
East	roseobacter	mn2	import	0.0	-0.8939797504433633	-0.8939797504433633
East	polaribacter	ncam	import	-1.0405054867949657	-0.1477543574949526	0.8927511293000131
East	polaribacter	glyglygln	import	-1.037317638040039	-0.1483022729500849	0.8890153650899542
East	polaribacter	udcpp	import	-0.8831788999756238	0.0	0.8831788999756238
Central	roseobacter	leu__L_m	export	0.8762013375621283	0.0	-0.8762013375621283
Central	polaribacter	ser__L	import	0.0	-0.8756278682015566	-0.8756278682015566
West	prochlorococcus	L_Glutamate	export	0.8755543276574644	0.0	-0.8755543276574644
Central	roseobacter	glyc3p	import	-0.0061102235344709	-0.8798721266120404	-0.8737619030775695
East	pelagibacter	xan	import	0.0	-0.8712663101030473	-0.8712663101030473
North	prochlorococcus	pro__L	export	0.0	0.8708557818545192	0.8708557818545192
East	roseobacter	val__L	export	0.869378190154574	0.0	-0.869378190154574
Central	roseobacter	nona	import	0.0	-0.8588906889105452	-0.8588906889105452
North	pelagibacter	4hba	export	0.0	0.8569226744497036	0.8569226744497036
West	roseobacter	g3pg	import	-0.9948976602744484	-0.1389554852249205	0.8559421750495279
East	prochlorococcus	trp__L	export	0.0	0.8553245725506432	0.8553245725506432
North	roseobacter	hdca	import	-0.8554054220033191	-0.0013076353825018	0.8540977866208174
Central	polaribacter	gthrd	export	0.0	0.8501264523680642	0.8501264523680642
West	pelagibacter	asp__D	import	-0.1572702139526413	-1.0065180639087252	-0.8492478499560839
East	prochlorococcus	Lipoylprotein	export	0.8406345607078618	1.6767617704846052	0.8361272097767434
Central	pelagibacter	val__L	import	0.0	-0.8333686708446058	-0.8333686708446058
East	pelagibacter	drib	import	0.0	-0.8265457395972252	-0.8265457395972252
West	pelagibacter	ile__L	export	0.0	0.8229539557632741	0.8229539557632741
West	synechococcus	leu__L_m	export	0.8233920585938082	0.0040057607432992	-0.819386297850509
East	polaribacter	malt	import	0.0	-0.8176565687708246	-0.8176565687708246
Central	prochlorococcus	cl	export	1.067189134345874	0.2545874596330919	-0.812601674712782
East	pelagibacter	actn__R	import	-0.0660585778141889	-0.8698228392557139	-0.803764261441525
East	pelagibacter	cellb	export	0.0	0.8015188583778131	0.8015188583778131
West	roseobacter	glyb	import	-0.7944456678466463	0.0	0.7944456678466463
Central	pelagibacter	salchs4fe	import	-1.5567697811401706	-0.7646800474962946	0.792089733643876
North	polaribacter	glyc3p	import	0.0	-0.7903652078967464	-0.7903652078967464
East	pelagibacter	indole	import	0.0	-0.7867127521281676	-0.7867127521281676
Central	polaribacter	ala_leu	import	0.0	-0.7853519068768844	-0.7853519068768844
North	polaribacter	mn2	export	0.7809655852224191	0.0001245498834094	-0.7808410353390097
East	roseobacter	acald	import	-0.7848913946315096	-0.0061062714146484	0.7787851232168612
East	prochlorococcus	gthrd	import	-0.7762123969740548	0.0	0.7762123969740548
Central	roseobacter	pentso3	import	-0.0043844688512503	-0.769183284021218	-0.7647988151699677
East	roseobacter	galctn__L	export	0.0	0.7620693023446199	0.7620693023446199
North	roseobacter	spmd	import	-0.7590172364066324	0.0	0.7590172364066324
East	roseobacter	fe3dcit	export	0.0	0.7538273114090853	0.7538273114090853
West	polaribacter	ppa	import	0.0	-0.7430021202567818	-0.7430021202567818
East	pelagibacter	glyglu	export	0.7419327757271481	0.0	-0.7419327757271481
Central	pelagibacter	actn__R	import	0.0	-0.7400164782933508	-0.7400164782933508
East	prochlorococcus	spmd	export	0.0010691104225662	0.728946881420169	0.7278777709976028
West	pelagibacter	udcpp	import	-0.7302579573600233	-0.0038067139554357	0.7264512434045876
