taxon	sample_id	flux	metabolite	direction
pelagibacter	East_2016	-0.3106549033433148	4hpro_LT	import
pelagibacter	East_2016	-0.1040409955077033	5aptn	import
pelagibacter	East_2016	-0.07631218101442655	5dglcn	import
pelagibacter	East_2016	-0.1550469188202956	6pgc	import
pelagibacter	East_2016	-0.14802716419633205	Glycine	import
pelagibacter	East_2016	0.0060354209179353325	L_Alanine	export
pelagibacter	East_2016	-0.0001055110235141	L_Asparagine	import
pelagibacter	East_2016	0.2303494387752922	L_Aspartate	export
pelagibacter	East_2016	0.0526768106355181	L_Cystine	export
pelagibacter	East_2016	1.3768287783177682	L_Glutamate	export
pelagibacter	East_2016	0.0498451935184626	LalaDgluMdapDala	export
pelagibacter	East_2016	-0.060334054591461704	LalaLglu	import
pelagibacter	East_2016	-0.13136266990634285	R_3h6atha	import
pelagibacter	East_2016	0.14715359248225954	R_3hnonaa	export
pelagibacter	East_2016	0.047922685558343954	R_3htd58e	export
pelagibacter	East_2016	0.15053783485902045	R_3htd5e	export
pelagibacter	East_2016	1.1824064520686182	ac	export
pelagibacter	East_2016	0.010131751579507268	acald	export
pelagibacter	East_2016	-0.0153932601836249	acon_C	import
pelagibacter	East_2016	-0.8698228392557139	actn__R	import
pelagibacter	East_2016	-0.1346256766931946	ade	import
pelagibacter	East_2016	-0.9990848136609213	agm	import
pelagibacter	East_2016	0.006269152472061799	ala_L_asp__L	export
pelagibacter	East_2016	-0.0363580974207578	ala_L_glu__L	import
pelagibacter	East_2016	0.0157223521466758	alahis	export
pelagibacter	East_2016	-0.14559480268672495	alaleu	import
pelagibacter	East_2016	-0.9639536115007045	alathr	import
pelagibacter	East_2016	0.2519274919388229	alatrp	export
pelagibacter	East_2016	-0.1092258411496462	alltn	import
pelagibacter	East_2016	-0.016088701897465897	anhgm	import
pelagibacter	East_2016	-0.03968496962900623	arg__L	import
pelagibacter	East_2016	0.00194331272328345	asp__D	export
pelagibacter	East_2016	-0.3814753412427407	btn	import
pelagibacter	East_2016	-0.1023425382577482	but	import
pelagibacter	East_2016	-0.16425643032308535	bz	import
pelagibacter	East_2016	0.08681452708842759	ca2	export
pelagibacter	East_2016	0.0911986456423326	catechol	export
pelagibacter	East_2016	0.2919822918456441	cell4	export
pelagibacter	East_2016	0.8015188583778131	cellb	export
pelagibacter	East_2016	0.012574177001484067	cgly	export
pelagibacter	East_2016	-1.476277912274834	chol	import
pelagibacter	East_2016	-0.10139398315529848	cinnm	import
pelagibacter	East_2016	-5.925092972221449	cit	import
pelagibacter	East_2016	0.0006025700106257783	cl	export
pelagibacter	East_2016	0.10549263308773736	co2	export
pelagibacter	East_2016	-0.08709166036572587	co	import
pelagibacter	East_2016	0.0491008573165899	cobalt2	export
pelagibacter	East_2016	0.7227216272272513	creat	export
pelagibacter	East_2016	0.23138690628465422	crn	export
pelagibacter	East_2016	0.14790869580356086	cu2	export
pelagibacter	East_2016	1.4993386774795951	d23hb	export
pelagibacter	East_2016	-0.3217467977798463	diact	import
pelagibacter	East_2016	-0.8265457395972252	drib	import
pelagibacter	East_2016	-0.1479677937278008	enter	import
pelagibacter	East_2016	0.1420553782300041	etha	export
pelagibacter	East_2016	20.047409605604727	fald	export
pelagibacter	East_2016	0.005307038477135633	fe2	export
pelagibacter	East_2016	0.049046377082981304	fe3	export
pelagibacter	East_2016	-0.10345447821202026	fe3dcit	import
pelagibacter	East_2016	0.09852077343126044	fe3pyovd_kt	export
pelagibacter	East_2016	-0.13123738563951384	feenter	import
pelagibacter	East_2016	0.21112123775951472	fuc	export
pelagibacter	East_2016	0.06010005891918504	g3pe	export
pelagibacter	East_2016	0.024231318057712548	galct__D	export
pelagibacter	East_2016	0.14960391491684452	glc__D	export
pelagibacter	East_2016	0.0364559051672622	glcn	export
pelagibacter	East_2016	0.04540172416144694	glcur	export
pelagibacter	East_2016	-0.12073005536510854	gln__L	import
pelagibacter	East_2016	-5.208238399601452e-05	glu__D	import
pelagibacter	East_2016	-0.1608607890662568	gly_asn__L	import
pelagibacter	East_2016	-0.2316287152340396	gly_asp__L	import
pelagibacter	East_2016	0.045448869275143695	gly_glu__L	export
pelagibacter	East_2016	-0.24053042939219885	gly_pro__L	import
pelagibacter	East_2016	0.0006734773651431	glyb	export
pelagibacter	East_2016	0.0040286536386573	glyc2p	export
pelagibacter	East_2016	0.148064446404892	glygln	export
pelagibacter	East_2016	-0.09180041025864753	glyglu	import
pelagibacter	East_2016	-0.00774712931205395	glygly	import
pelagibacter	East_2016	-0.16659801433557905	glymet	import
pelagibacter	East_2016	-15.03929044053556	glyphe	import
pelagibacter	East_2016	0.00877810506167195	glyser	export
pelagibacter	East_2016	0.14596911560394413	gthox	export
pelagibacter	East_2016	0.0089492490909484	gthrd	export
pelagibacter	East_2016	2.445318127532954	gua	export
pelagibacter	East_2016	0.010880345286455047	h2o2	export
pelagibacter	East_2016	0.02436252033182543	h2o	export
pelagibacter	East_2016	-0.015277455467969249	h2s	import
pelagibacter	East_2016	-0.049497112698137696	h	import
pelagibacter	East_2016	-8.21648321385947e-05	his__L	import
pelagibacter	East_2016	-0.0012460160011027	hisgly	import
pelagibacter	East_2016	0.0014861144396406	hishis	export
pelagibacter	East_2016	-0.000393888190478	hxan	import
pelagibacter	East_2016	0.015606603641221801	ibtol	export
pelagibacter	East_2016	-0.05117807527293325	icit	import
pelagibacter	East_2016	-0.20322101131135445	id3acald	import
pelagibacter	East_2016	-0.11117196170771103	ile__L	import
pelagibacter	East_2016	-0.28612018420744545	ind3ac	import
pelagibacter	East_2016	-0.7867127521281676	indole	import
pelagibacter	East_2016	-0.09460885663184952	inost	import
pelagibacter	East_2016	-0.010930540515680468	k	import
pelagibacter	East_2016	-0.005030051957807979	lcts	import
pelagibacter	East_2016	-0.00380798221967625	leu__L_m	import
pelagibacter	East_2016	-0.11792221441335969	leuleu	import
pelagibacter	East_2016	-0.31908069610787887	lys__D	import
pelagibacter	East_2016	-0.11645360780346743	lys__L	import
pelagibacter	East_2016	0.1378664825576954	malt	export
pelagibacter	East_2016	0.23769959852895065	malthp	export
pelagibacter	East_2016	0.23429098129806813	malthx	export
pelagibacter	East_2016	0.00763705533232555	malttr	export
pelagibacter	East_2016	0.0003078838656566494	meoh	export
pelagibacter	East_2016	0.0097232551982629	met_L_ala__L	export
pelagibacter	East_2016	0.03625688260734785	met__D	export
pelagibacter	East_2016	0.00639287293295675	met__L	export
pelagibacter	East_2016	-0.0075677497600537	mg2	import
pelagibacter	East_2016	0.9747974740534621	mn2	export
pelagibacter	East_2016	-0.0698612435432888	no3	import
pelagibacter	East_2016	-0.1265909386010528	o2	import
pelagibacter	East_2016	-0.24679340715651313	ocdcea	import
pelagibacter	East_2016	0.0035796825369301005	orn__D	export
pelagibacter	East_2016	0.10694368151868704	orn	export
pelagibacter	East_2016	-0.051724606047875876	oxa	import
pelagibacter	East_2016	0.09843005198867583	pea	export
pelagibacter	East_2016	0.08889733388016645	phe__L	export
pelagibacter	East_2016	0.12719235398021786	phedca	export
pelagibacter	East_2016	-0.3257900437226448	phenona	import
pelagibacter	East_2016	-0.36911448053396934	pi	import
pelagibacter	East_2016	-0.0123991476119842	ppa	import
pelagibacter	East_2016	-0.0405113046021648	ppoh	import
pelagibacter	East_2016	0.0891413328506268	pro__L	export
pelagibacter	East_2016	-0.6243291575620361	progly	import
pelagibacter	East_2016	8.577819766214957e-06	ptrc	export
pelagibacter	East_2016	-2.9098642737028517	pyovd_kt	import
pelagibacter	East_2016	0.0027097801763107	rib__D	export
pelagibacter	East_2016	0.010524476577835567	s	export
pelagibacter	East_2016	-0.0477984615726802	salc	import
pelagibacter	East_2016	-0.0066611743391448	salchs4	import
pelagibacter	East_2016	0.0075908261466032	salchs4fe	export
pelagibacter	East_2016	0.0910039241534436	ser__L	export
pelagibacter	East_2016	0.09785704038579018	so4	export
pelagibacter	East_2016	-0.0514641261433343	spmd	import
pelagibacter	East_2016	-0.06832050346844759	taur	import
pelagibacter	East_2016	0.49808131897229174	thr__L	export
pelagibacter	East_2016	-0.09847735346879354	tre	import
pelagibacter	East_2016	0.10379212250197319	trp__L	export
pelagibacter	East_2016	-0.1724235009005753	tyr__L	import
pelagibacter	East_2016	-0.06788922584267754	udcpdp	import
pelagibacter	East_2016	0.15385292720982968	udcpp	export
pelagibacter	East_2016	-0.06410953076694101	urate	import
pelagibacter	East_2016	-0.8712663101030473	xan	import
pelagibacter	East_2016	-0.17748607980300365	xyl__D	import
pelagibacter	East_2016	0.07420787701487334	xylu__L	export
pelagibacter	East_2016	0.017892611338246534	zn2	export
pelagibacter	North_2015	-0.6892451145088475	23dappa	import
pelagibacter	North_2015	-5.680009696617316	25dkglcn	import
pelagibacter	North_2015	0.006149061954713	2mbald	export
pelagibacter	North_2015	0.06639005583343541	3h4atb	export
pelagibacter	North_2015	-0.0002697587836856845	3mb	import
pelagibacter	North_2015	0.0025156107830889966	4ahmmp	export
pelagibacter	North_2015	-0.007543980006007401	4hba	import
pelagibacter	North_2015	-0.08121087895863391	4hphac	import
pelagibacter	North_2015	-0.010657311477344033	5aptn	import
pelagibacter	North_2015	8.466207874314865e-05	5dglcn	export
pelagibacter	North_2015	-0.15908692113749381	6pgc	import
pelagibacter	North_2015	-0.11054414812834094	Glycine	import
pelagibacter	North_2015	0.00035102828406689997	L_Aspartate	export
pelagibacter	North_2015	-0.00011544806279785002	L_Cystine	import
pelagibacter	North_2015	-0.004635580530955033	L_Glutamate	import
pelagibacter	North_2015	0.08475864292995354	LalaDgluMdapDala	export
pelagibacter	North_2015	-0.0001659116359153	LalaLglu	import
pelagibacter	North_2015	-0.0025459369928394	R_3h6atha	import
pelagibacter	North_2015	0.0060176216532747	R_3hnonaa	export
pelagibacter	North_2015	0.04508188455886677	R_3htd58e	export
pelagibacter	North_2015	-0.0277738216350349	R_3htd5e	import
pelagibacter	North_2015	0.0047711410859853	ac	export
pelagibacter	North_2015	0.0020394511812279227	acald	export
pelagibacter	North_2015	0.0126614632894018	acon_C	export
pelagibacter	North_2015	0.0054135237013901005	actn__R	export
pelagibacter	North_2015	0.12528786043108256	ade	export
pelagibacter	North_2015	4.577590135385266	agm	export
pelagibacter	North_2015	5.95037546497784	ala_L_asp__L	export
pelagibacter	North_2015	0.0008122530564139001	ala_L_glu__L	export
pelagibacter	North_2015	0.04738802452260975	alahis	export
pelagibacter	North_2015	-0.00617005727065875	alaleu	import
pelagibacter	North_2015	-0.047098672882782196	alathr	import
pelagibacter	North_2015	9.140233162597731	alatrp	export
pelagibacter	North_2015	-0.0027164496457772	alltn	import
pelagibacter	North_2015	-0.3616938616526374	anhgm	import
pelagibacter	North_2015	0.0329279223524966	arg__L	export
pelagibacter	North_2015	0.6910649314758351	asp__D	export
pelagibacter	North_2015	-1.1567765753775436	btn	import
pelagibacter	North_2015	-1.503362316471802	but	import
pelagibacter	North_2015	0.00012856840328060023	bz	export
pelagibacter	North_2015	-0.02287451450365635	ca2	import
pelagibacter	North_2015	-0.046871551302695186	catechol	import
pelagibacter	North_2015	0.0011469157092863335	cell4	export
pelagibacter	North_2015	-0.0647649678197055	cellb	import
pelagibacter	North_2015	0.09520047648343283	cgly	export
pelagibacter	North_2015	-0.0023876482958456	chol	import
pelagibacter	North_2015	-5.9993313375566897e-05	cinnm	import
pelagibacter	North_2015	-0.08930328229339445	cit	import
pelagibacter	North_2015	0.0049609212526296	cl	export
pelagibacter	North_2015	-0.017501718556809168	co2	import
pelagibacter	North_2015	-0.0005156366211371332	co	import
pelagibacter	North_2015	-0.0017977810817637	cobalt2	import
pelagibacter	North_2015	0.15941935975534335	creat	export
pelagibacter	North_2015	-0.0018327260753552	crn	import
pelagibacter	North_2015	0.0013301428208738998	cu2	export
pelagibacter	North_2015	0.0024525252067689	d23hb	export
pelagibacter	North_2015	0.00014585306467846662	diact	export
pelagibacter	North_2015	0.004610974843283	drib	export
pelagibacter	North_2015	-0.0015582803373694499	enter	import
pelagibacter	North_2015	0.17874653011420447	etha	export
pelagibacter	North_2015	-0.10147554220285716	fald	import
pelagibacter	North_2015	0.06409265653219057	fe2	export
pelagibacter	North_2015	-0.0405154272302224	fe3	import
pelagibacter	North_2015	0.01038744607135	fe3dcit	export
pelagibacter	North_2015	-0.3705503018406605	fe3pyovd_kt	import
pelagibacter	North_2015	2.944846558994518	feenter	export
pelagibacter	North_2015	-0.018440881532487033	fuc	import
pelagibacter	North_2015	0.0008462516294050334	g3pe	export
pelagibacter	North_2015	-0.005293442124069667	galct__D	import
pelagibacter	North_2015	0.005013350289494499	glc__D	export
pelagibacter	North_2015	0.0046062286381125	glcn	export
pelagibacter	North_2015	0.002410443116915459	glcur	export
pelagibacter	North_2015	0.016194525807050532	gln__L	export
pelagibacter	North_2015	-0.12547215013984866	glu__D	import
pelagibacter	North_2015	0.00160447368911005	gly_asn__L	export
pelagibacter	North_2015	-0.004894561071806	gly_asp__L	import
pelagibacter	North_2015	-5.191575738503146	gly_glu__L	import
pelagibacter	North_2015	0.09146373285465415	gly_pro__L	export
pelagibacter	North_2015	-0.00260710604631995	glyb	import
pelagibacter	North_2015	0.0028084546845892	glyc2p	export
pelagibacter	North_2015	0.2046650386715217	glygln	export
pelagibacter	North_2015	0.003309410249126303	glyglu	export
pelagibacter	North_2015	-0.002891368148969866	glygly	import
pelagibacter	North_2015	-0.00540147048311775	glymet	import
pelagibacter	North_2015	-6.609861103333114	glyphe	import
pelagibacter	North_2015	-0.015285760842083065	glyser	import
pelagibacter	North_2015	0.004176388863835	gthox	export
pelagibacter	North_2015	0.002724976328701533	gthrd	export
pelagibacter	North_2015	-0.08763551162012696	gua	import
pelagibacter	North_2015	-0.1727118927249458	h2o2	import
pelagibacter	North_2015	8.479886120884037	h2o	export
pelagibacter	North_2015	0.0471153590808318	h2s	export
pelagibacter	North_2015	0.39679939863235764	h	export
pelagibacter	North_2015	0.00117723394592965	his__L	export
pelagibacter	North_2015	0.0006387872018322666	hisgly	export
pelagibacter	North_2015	-20.121056282515333	hishis	import
pelagibacter	North_2015	0.005334533068805067	hxan	export
pelagibacter	North_2015	0.00028199263415319985	ibtol	export
pelagibacter	North_2015	0.0005419050003376261	icit	export
pelagibacter	North_2015	-0.0025458991896958397	id3acald	import
pelagibacter	North_2015	-0.0018617272749006505	ile__L	import
pelagibacter	North_2015	-0.10125334449579874	ind3ac	import
pelagibacter	North_2015	-0.033000769612011	indole	import
pelagibacter	North_2015	-0.9305928555144093	inost	import
pelagibacter	North_2015	0.00047723053831985	k	export
pelagibacter	North_2015	-0.0025684736740058684	lcts	import
pelagibacter	North_2015	-0.0007356158224732415	leu__L_m	import
pelagibacter	North_2015	0.032340427912399196	leuleu	export
pelagibacter	North_2015	0.13188247832989178	lys__D	export
pelagibacter	North_2015	-0.3843816673819545	malt	import
pelagibacter	North_2015	-0.001709654448196105	malthp	import
pelagibacter	North_2015	-0.015415759068690494	malthx	import
pelagibacter	North_2015	0.0477173901800219	malttr	export
pelagibacter	North_2015	-0.0686284247245499	meoh	import
pelagibacter	North_2015	0.0035535445639975996	met_L_ala__L	export
pelagibacter	North_2015	-0.0027842677210934	met__D	import
pelagibacter	North_2015	-0.49770347603784115	met__L	import
pelagibacter	North_2015	0.0011667495571852833	mg2	export
pelagibacter	North_2015	-8.672541558671671	mn2	import
pelagibacter	North_2015	0.003040330095583134	nh4	export
pelagibacter	North_2015	0.00427159554021275	no3	export
pelagibacter	North_2015	0.3557784384335119	o2	export
pelagibacter	North_2015	-0.047655030830337355	ocdcea	import
pelagibacter	North_2015	0.0018640584562959583	orn__D	export
pelagibacter	North_2015	0.00018000033625330895	oxa	export
pelagibacter	North_2015	0.0003469141048347	pea	export
pelagibacter	North_2015	0.13062647992933737	phe__L	export
pelagibacter	North_2015	-0.00232836170147266	phedca	import
pelagibacter	North_2015	-0.20841578806414796	phenona	import
pelagibacter	North_2015	-0.0059928177670260496	pi	import
pelagibacter	North_2015	2.6921468560014814	ppa	export
pelagibacter	North_2015	-0.0019745909783403	ppoh	import
pelagibacter	North_2015	-0.4439277408421329	pro__L	import
pelagibacter	North_2015	0.6000973202326723	progly	export
pelagibacter	North_2015	0.0029057148798702	ptrc	export
pelagibacter	North_2015	-0.005107482116693001	pyovd_kt	import
pelagibacter	North_2015	-0.0019926855155099	pyr	import
pelagibacter	North_2015	0.0027641552229936	rib__D	export
pelagibacter	North_2015	0.0003615826849537526	s	export
pelagibacter	North_2015	0.4348880053623675	salc	export
pelagibacter	North_2015	0.2795233767406759	salchs4	export
